,Conference,Year,Title,Keywords,Category,Note
3436,IEEE International Conference on Robotics and Automation,2019,Robot Localization Based on Aerial Images for Precision Agriculture Tasks in Crop Fields,Robot localization based,Robotics,
3437,IEEE International Conference on Robotics and Automation,2019,Visual Appearance Analysis of Forest Scenes for Monocular SLAM,Visual appearance analysis,Numerical analysis,
3438,IEEE International Conference on Robotics and Automation,2019,An Approach for Semantic Segmentation of Tree-like Vegetation,Semantic segmentation,Electronics,
3439,IEEE International Conference on Robotics and Automation,2019,Thermal Image Based Navigation System for Skid-Steering Mobile Robots in Sugarcane Crops,Thermal image based navigation system,Robotics,
3440,IEEE International Conference on Robotics and Automation,2019,Dynamic Obstacles Detection for Robotic Soil Explorations,Robotic soil explorations,Robotics,
3441,IEEE International Conference on Robotics and Automation,2019,Non-Destructive Robotic Assessment of Mango Ripeness via Multi-Point Soft Haptics,Mango ripeness via multi,Robotics,
3442,IEEE International Conference on Robotics and Automation,2019,UAV Pose Estimation using Cross-view Geolocalization with Satellite Imagery,Uav pose estimation using cross,Measurements,
3443,IEEE International Conference on Robotics and Automation,2019,The Open Vision Computer: An Integrated Sensing and Compute System for Mobile Robots,Open vision computer,Robotics,
3444,IEEE International Conference on Robotics and Automation,2019,RaD-VIO: Rangefinder-aided Downward Visual-Inertial Odometry,Aided downward visual,Dynamics,
3445,IEEE International Conference on Robotics and Automation,2019,Learning to Capture a Film-Look Video with a Camera Drone,Look video,AI,
3446,IEEE International Conference on Robotics and Automation,2019,Design and Experiments for MultI-Section-Transformable (MIST)-UAV,Mist )- uav,Dynamics,
3447,IEEE International Conference on Robotics and Automation,2019,Online Estimation of Geometric and Inertia Parameters for Multirotor Aerial Vehicles,Multirotor aerial vehicles,Vehicle dynamics,
3448,IEEE International Conference on Robotics and Automation,2019,External Wrench Estimation for Multilink Aerial Robot by Center of Mass Estimator Based on Distributed IMU System,Multilink aerial robot,Robotics,
3449,IEEE International Conference on Robotics and Automation,2019,A Novel Development of Robots with Cooperative Strategy for Long-term and Close-proximity Autonomous Transmission-line Inspection,Proximity autonomous transmission,Robotics,
3450,IEEE International Conference on Robotics and Automation,2019,Hunting Drones with Other Drones: Tracking a Moving Radio Target,Moving radio target,Electronics,
3451,IEEE International Conference on Robotics and Automation,2019,Design and Testing of a New Cell Microinjector with Embedded Soft Force Sensor,Embedded soft force sensor,Dynamics,
3452,IEEE International Conference on Robotics and Automation,2019,Energy optimization for a Robust and Flexible Interaction Control,Flexible interaction control,Electronics,
3453,IEEE International Conference on Robotics and Automation,2019,Design of Versatile and Low-Cost Shaft Sensor for Health Monitoring,Cost shaft sensor,Dynamics,
3454,IEEE International Conference on Robotics and Automation,2019,Robust Execution of Contact-Rich Motion Plans by Hybrid Force-Velocity Control,Rich motion plans,Robotics,
3455,IEEE International Conference on Robotics and Automation,2019,Endoscope Force Generation and Intrinsic Sensing with Environmental Scaffolding,Endoscope force generation,Dynamics,
3456,IEEE International Conference on Robotics and Automation,2019,On The Combination of Gamification and Crowd Computation in Industrial Automation and Robotics Applications,Robotics applications,Robotics,
3457,IEEE International Conference on Robotics and Automation,2019,A New Overloading Fatigue Model for Ergonomic Risk Assessment with Application to Human-Robot Collaboration,New overloading fatigue model,Robotics,
3458,IEEE International Conference on Robotics and Automation,2019,Human-inspired balance model to account for foot-beam interaction mechanics,Inspired balance model,Electronics,
3459,IEEE International Conference on Robotics and Automation,2019,Real-time Robot-assisted Ergonomics,Time robot,Robotics,
3460,IEEE International Conference on Robotics and Automation,2019,A Fog Robotic System for Dynamic Visual Servoing,Fog robotic system,Robotics,
3461,IEEE International Conference on Robotics and Automation,2019,Approximate Probabilistic Security for Networked Multi-Robot Systems,Approximate probabilistic security,AI,
3462,IEEE International Conference on Robotics and Automation,2019,A Decentralized Heterogeneous Control Strategy for a Class of Infinitesimally Shape-Similar Formations,Decentralized heterogeneous control strategy,Control,
3463,IEEE International Conference on Robotics and Automation,2019,Asynchronous Network Formation in Unknown Unbounded Environments,Unknown unbounded environments,AI,
3464,IEEE International Conference on Robotics and Automation,2019,Switching Topology for Resilient Consensus using Wi-Fi Signals,Resilient consensus using wi,Dynamics,
3465,IEEE International Conference on Robotics and Automation,2019,Multi-Vehicle Trajectory optimisation On Road Networks,Vehicle trajectory optimisation,AI,
3466,IEEE International Conference on Robotics and Automation,2019,Disturbance Compensation Based Control for an Indoor Blimp Robot,Disturbance compensation based control,Robotics,
3467,IEEE International Conference on Robotics and Automation,2019,Informed Information Theoretic Model Predictive Control,Informed information theoretic model predictive control,Control,
3468,IEEE International Conference on Robotics and Automation,2019,A Generic Optimization Based Cartesian Controller for Robotic Mobile Manipulation,Generic optimization based cartesian controller,Robotics,
3469,IEEE International Conference on Robotics and Automation,2019,Task-Driven Estimation and Control via Information Bottlenecks,Control via information bottlenecks,Measurements,
3470,IEEE International Conference on Robotics and Automation,2019,Feasibility Analysis For Constrained Model Predictive Control Based Motion Cueing Algorithm,Constrained model predictive control based motion cueing algorithm,Vehicle dynamics,
3471,IEEE International Conference on Robotics and Automation,2019,Robustness to Out-of-Distribution Inputs via Task-Aware Generative Uncertainty,Distribution inputs via task,Uncertainty quantification,
3472,IEEE International Conference on Robotics and Automation,2019,Multimodal Trajectory Predictions for Autonomous Driving using Deep Convolutional Networks,Autonomous driving using deep convolutional networks,AI,
3473,IEEE International Conference on Robotics and Automation,2019,Classifying Pedestrian Actions In Advance Using Predicted Video Of Urban Driving Scenes,Advance using predicted video,Electronics,
3474,IEEE International Conference on Robotics and Automation,2019,Lightweight Contrast Modeling for Attention-Aware Visual Localization,Lightweight contrast modeling,Modeling,
3475,IEEE International Conference on Robotics and Automation,2019,Learning to Write Anywhere with Spatial Transformer Image-to-Motion Encoder-Decoder Networks,Spatial transformer image,AI,
3476,IEEE International Conference on Robotics and Automation,2019,Motion Planning Networks,Motion planning networks,AI,
3477,IEEE International Conference on Robotics and Automation,2019,Improving Data Efficiency of Self-supervised Learning for Robotic Grasping,Improving data efficiency,AI,
3478,IEEE International Conference on Robotics and Automation,2019,Online Object and Task Learning via Human Robot Interaction,Task learning via human robot interaction,AI,
3479,IEEE International Conference on Robotics and Automation,2019,Dynamic Manipulation of Flexible Objects with Torque Sequence Using a Deep Neural Network,Torque sequence using,AI,
3480,IEEE International Conference on Robotics and Automation,2019,Color-Coded Fiber-Optic Tactile Sensor for an Elastomeric Robot Skin,Optic tactile sensor,Robotics,
3481,IEEE International Conference on Robotics and Automation,2019,Reinforcement Learning in Topology-based Representation for Human Body Movement with Whole Arm Manipulation,Whole arm manipulation,AI,
3482,IEEE International Conference on Robotics and Automation,2019,Demonstration-Guided Deep Reinforcement Learning of Control Policies for Dexterous Human-Robot Interaction,Guided deep reinforcement learning,AI,
3483,IEEE International Conference on Robotics and Automation,2019,Team-Based Robot Righting via Pushing and Shell Design,Based robot righting via pushing,Robotics,
3484,IEEE International Conference on Robotics and Automation,2019,Deformation-based shape control with a multirobot system,Based shape control,Robotics,
3485,IEEE International Conference on Robotics and Automation,2019,One-to-many bipartite matching based coalition formation for multi-robot task allocation,Many bipartite matching based coalition formation,Robotics,
3486,IEEE International Conference on Robotics and Automation,2019,Coordinated multi-robot planning while preserving individual privacy,Preserving individual privacy,Robotics,
3487,IEEE International Conference on Robotics and Automation,2019,Multi-Agent Synchronization Using Online Model-Free Action Dependent Dual Heuristic Dynamic Programming Approach,Free action dependent dual heuristic dynamic programming approach,Electronics,
3488,IEEE International Conference on Robotics and Automation,2019,Robust Area Coverage with Connectivity Maintenance,Robust area coverage,Dynamics,
3489,IEEE International Conference on Robotics and Automation,2019,Living with a Mobile Companion Robot in your Own Apartment - Final Implementation and Results of a 20-Weeks Field Study with 20 Seniors,Weeks field study,Robotics,
3490,IEEE International Conference on Robotics and Automation,2019,Enabling Identity-Aware Tracking via Fusion of Visual and Inertial Features,Aware tracking via fusion,Electronics,
3491,IEEE International Conference on Robotics and Automation,2019,Inverse Reinforcement Learning of Interaction Dynamics from Demonstrations,Inverse reinforcement learning,AI,
3492,IEEE International Conference on Robotics and Automation,2019,Investigating Design Elements of Companion Robots for Older Adults,Investigating design elements,Robotics,
3493,IEEE International Conference on Robotics and Automation,2019,Development of Informative Path Planning for Inspection of the Hanford Tank Farm,Informative path planning,Robotics,
3494,IEEE International Conference on Robotics and Automation,2019,A Fuzzy Based Accessibility Model for Disaster Environment,Fuzzy based accessibility model,Electronics,
3495,IEEE International Conference on Robotics and Automation,2019,Learning to Predict the Wind for Safe Aerial Vehicle Planning,Safe aerial vehicle planning,AI,
3496,IEEE International Conference on Robotics and Automation,2019,Distributed Radiation Field Estimation and Informative Path Planning for Nuclear Environment Characterization,Distributed radiation field estimation,Robotics,
3497,IEEE International Conference on Robotics and Automation,2019,Visual recognition in the wild by sampling deep similarity functions,Sampling deep similarity functions,AI,
3498,IEEE International Conference on Robotics and Automation,2019,Evaluating Merging Strategies for Sampling-based Uncertainty Techniques in Object Detection,Evaluating merging strategies,Uncertainty quantification,
3499,IEEE International Conference on Robotics and Automation,2019,Training a Binary Weight Object Detector by Knowledge Transfer for Autonomous Driving,Binary weight object detector,Vehicle dynamics,
3500,IEEE International Conference on Robotics and Automation,2019,Visual SLAM: Why Bundle Adjust?,Visual slam,Dynamics,
3501,IEEE International Conference on Robotics and Automation,2019,Illumination Robust Monocular Direct Visual Odometry for Outdoor Environment Mapping,Illumination robust monocular direct visual odometry,Dynamics,
3502,IEEE International Conference on Robotics and Automation,2019,A Comparison of CNN-Based and Hand-Crafted Keypoint Descriptors,Crafted keypoint descriptors,Dynamics,
3503,IEEE International Conference on Robotics and Automation,2019,Environment Driven Underwater Camera-IMU Calibration for Monocular Visual-Inertial SLAM,Environment driven underwater camera,Dynamics,
3504,IEEE International Conference on Robotics and Automation,2019,Leveraging Structural Regularity of Atlanta World for Monocular SLAM,Leveraging structural regularity,Dynamics,
3505,IEEE International Conference on Robotics and Automation,2019,Multimodal Semantic SLAM with Probabilistic Data Association,Probabilistic data association,Uncertainty quantification,
3506,IEEE International Conference on Robotics and Automation,2019,Improving Incremental Planning Performance through Overlapping Replanning and Execution,Improving incremental planning performance,Dynamics,
3507,IEEE International Conference on Robotics and Automation,2019,Multimodal Policy Search using Overlapping Mixtures of Sparse Gaussian Process Prior,Multimodal policy search using overlapping mixtures,Dynamics,
3508,IEEE International Conference on Robotics and Automation,2019,Online adaptation of uncertain models using neural network priors and partially observable planning,Uncertain models using neural network priors,AI,
3509,IEEE International Conference on Robotics and Automation,2019,Contact-Implicit Trajectory Optimization Based on a Variable Smooth Contact Model and Successive Convexification,Implicit trajectory optimization based,Electronics,
3510,IEEE International Conference on Robotics and Automation,2019,Energy Gradient-Based Graphs for Planning Within-Hand Caging Manipulation,Hand caging manipulation,Dynamics,
3511,IEEE International Conference on Robotics and Automation,2019,A new robot skating on water surface intimating water striders based on flexible driving mechanism,Water surface intimating water striders based,Robotics,
3512,IEEE International Conference on Robotics and Automation,2019,Performance Metrics for a Robotic Actuation System using Static and Mobile Electromagnets,Robotic actuation system using static,Robotics,
3513,IEEE International Conference on Robotics and Automation,2019,Yaw Torque Authority for a Flapping-Wing Micro-Aerial Vehicle,Yaw torque authority,Vehicle dynamics,
3514,IEEE International Conference on Robotics and Automation,2019,Data-efficient Learning of Morphology and Controller for a Microrobot,Efficient learning,AI,
3515,IEEE International Conference on Robotics and Automation,2019,Retrieval of magnetic medical microrobots from the bloodstream,Magnetic medical microrobots,Robotics,
3516,IEEE International Conference on Robotics and Automation,2019,Experiments with Human-inspired Behaviors in a Humanoid Robot: Quasi-static Balancing using Toe-off Motion and Stretched Knees,Static balancing using toe,Robotics,
3517,IEEE International Conference on Robotics and Automation,2019,Prediction Maps for Real-Time 3D Footstep Planning in Dynamic Environments,Time 3d footstep planning,Numerical analysis,
3518,IEEE International Conference on Robotics and Automation,2019,See and Be Seen – Rapid and Likeable High-Definition Camera-Eye for Anthropomorphic Robots,Seen – rapid,Robotics,
3519,IEEE International Conference on Robotics and Automation,2019,Generalized Orientation Learning in Robot Task Space,Robot task space,AI,
3520,IEEE International Conference on Robotics and Automation,2019,ATLAS FaST: Fast and Simple Scheduled TDOA for Reliable Ultra-Wideband Localization,Simple scheduled tdoa,Dynamics,
3521,IEEE International Conference on Robotics and Automation,2019,HD Map Change Detection with a Boosted Particle Filter,Hd map change detection,Dynamics,
3522,IEEE International Conference on Robotics and Automation,2019,Non-parametric Error Modeling for Ultra-wideband Localization Networks,Wideband localization networks,AI,
3523,IEEE International Conference on Robotics and Automation,2019,Self-Supervised Incremental Learning for Sound Source Localization in Complex Indoor Environment,Supervised incremental learning,AI,
3524,IEEE International Conference on Robotics and Automation,2019,Automated Models of Human Everyday Activity based on Game and Virtual Reality Technology,Human everyday activity based,IOT & VR/AR,
3525,IEEE International Conference on Robotics and Automation,2019,Development of a strain gauge based disturbance estimation and compensation technique for a wheeled inverted pendulum robot,Strain gauge based disturbance estimation,Vehicle dynamics,
3526,IEEE International Conference on Robotics and Automation,2019,Spatio-temporal representation for long-term anticipation of human presence in service robotics,Term anticipation,Robotics,
3527,IEEE International Conference on Robotics and Automation,2019,Object Transfer Point Estimation for Fluent Human-Robot Handovers,Object transfer point estimation,Robotics,
3528,IEEE International Conference on Robotics and Automation,2019,Controlling AeroBot: Development of a Motion Planner for an Actively Articulated Wheeled Humanoid Robot,Actively articulated wheeled humanoid robot,Robotics,
3529,IEEE International Conference on Robotics and Automation,2019,User Centric Device Registration for Streamlined Workflows in Surgical Navigation Systems,User centric device registration,Dynamics,
3530,IEEE International Conference on Robotics and Automation,2019,Compliant four degree-of-freedom manipulator with locally deformable elastic elements for minimally invasive surgery,Locally deformable elastic elements,Dynamics,
3531,IEEE International Conference on Robotics and Automation,2019,Safe teleoperation of a laparoscope holder with dynamic precision but low stiffness,Safe teleoperation,Dynamics,
3532,IEEE International Conference on Robotics and Automation,2019,Real-time Teleoperation of Flexible Beveled-tip Needle Insertion using Haptic Force Feedback and 3D Ultrasound Guidance,Tip needle insertion using haptic force feedback,Electronics,
3533,IEEE International Conference on Robotics and Automation,2019,End-User Robot Programming Using Mixed Reality,User robot programming using mixed reality,Robotics,
3534,IEEE International Conference on Robotics and Automation,2019,Control of Delayed Bilateral Teleoperation System for Robotic Tele-Echography,Delayed bilateral teleoperation system,Robotics,
3535,IEEE International Conference on Robotics and Automation,2019,A Unified Framework for the Teleoperation of Surgical Robots in Constrained Workspaces,Unified framework,Vehicle dynamics,
3536,IEEE International Conference on Robotics and Automation,2019,High-Speed Ring Insertion by Dynamic Observable Contact Hand,Dynamic observable contact hand,Electronics,
3537,IEEE International Conference on Robotics and Automation,2019,Learning To Grasp Under Uncertainty Using POMDPs,Uncertainty using pomdps,AI,
3538,IEEE International Conference on Robotics and Automation,2019,Soft Hands with Embodied Constraints: The Soft ScoopGripper,Soft scoopgripper,Formulation,
3539,IEEE International Conference on Robotics and Automation,2019,A Simple Electric Soft Robotic Gripper with High-Deformation Haptic Feedback,Simple electric soft robotic gripper,Robotics,
3540,IEEE International Conference on Robotics and Automation,2019,Using Geometric Features to Represent Near-Contact Behavior in Robotic Grasping,Using geometric features,Robotics,
3541,IEEE International Conference on Robotics and Automation,2019,A GPU Based Parallel Genetic Algorithm for the Orientation Optimization Problem in 3D Printing,Gpu based parallel genetic algorithm,Algorithm,
3542,IEEE International Conference on Robotics and Automation,2019,Where Should We Place LiDARs on the Autonomous Vehicle? - An Optimal Design Approach,Optimal design approach,Vehicle dynamics,
3543,IEEE International Conference on Robotics and Automation,2019,A Robotic Cell for Multi-Resolution Additive Manufacturing,Resolution additive manufacturing,Robotics,
3544,IEEE International Conference on Robotics and Automation,2019,Multimodal Bin Picking System with Compliant Tactile Sensor Arrays for Flexible Part Handling,Multimodal bin picking system,Electronics,
3545,IEEE International Conference on Robotics and Automation,2019,Offline Policy Iteration Based Reinforcement Learning Controller for Online Robotic Knee Prosthesis Parameter Tuning,Offline policy iteration based reinforcement learning controller,AI,
3546,IEEE International Conference on Robotics and Automation,2019,Consolidated control framework to control a powered transfemoral prosthesis over inclined terrain conditions,Powered transfemoral prosthesis,Control,
3547,IEEE International Conference on Robotics and Automation,2019,Estimating Loads Along Elastic Rods,Estimating loads along elastic rods,Dynamics,
3548,IEEE International Conference on Robotics and Automation,2019,Oriented Point Sampling for Plane Detection in Unorganized Point Clouds,Unorganized point clouds,Dynamics,
3549,IEEE International Conference on Robotics and Automation,2019,The Importance of Metric Learning for Robotic Vision: Open Set Recognition and Active Learning,Open set recognition,AI,
3550,IEEE International Conference on Robotics and Automation,2019,Learning Discriminative Embeddings for Object Recognition on-the-fly,Learning discriminative embeddings,AI,
3551,IEEE International Conference on Robotics and Automation,2019,A Novel Multi-layer Framework for Tiny Obstacle Discovery,Tiny obstacle discovery,Electronics,
3552,IEEE International Conference on Robotics and Automation,2019,DSNet: Joint Learning for Scene Segmentation and Disparity Estimation,Scene segmentation,AI,
3553,IEEE International Conference on Robotics and Automation,2019,Spatial change detection using voxel classification by normal distributions transform,Spatial change detection using voxel classification,Dynamics,
3554,IEEE International Conference on Robotics and Automation,2019,Set-based Inverse Kinematics Control of an Anthropomorphic Dual Arm Aerial Manipulator,Anthropomorphic dual arm aerial manipulator,Control,
3555,IEEE International Conference on Robotics and Automation,2019,Detection and Tracking of Small Objects in Sparse 3D Laser Range Data,Sparse 3d laser range data,Electronics,
3556,IEEE International Conference on Robotics and Automation,2019,GPS-Denied UAV Localization using Pre-existing Satellite Imagery,Denied uav localization using pre,Dynamics,
3557,IEEE International Conference on Robotics and Automation,2019,Adaptive View Planning for Aerial 3D Reconstruction,Aerial 3d reconstruction,Dynamics,
3558,IEEE International Conference on Robotics and Automation,2019,An Autonomous Loop-Closure Approach for Simultaneous Exploration and Coverage of Unknown Infrastructure Using MAVs,Unknown infrastructure using mavs,Electronics,
3559,IEEE International Conference on Robotics and Automation,2019,Unsupervised Learning of Assistive Camera Views by an Aerial Co-robot in Augmented Reality Multitasking Environments,Augmented reality multitasking environments,AI,
3560,IEEE International Conference on Robotics and Automation,2019,Visual Coverage Control for Teams of Quadcopters via Control Barrier Functions,Quadcopters via control barrier functions,Electronics,
3561,IEEE International Conference on Robotics and Automation,2019,Robot Co-design: Beyond the Monotone Case,Robot co,Robotics,
3562,IEEE International Conference on Robotics and Automation,2019,Multi-Vehicle Close Enough Orienteering Problem with Bézier Curves for Multi-Rotor Aerial Vehicles,Vehicle close enough orienteering problem,Vehicle dynamics,
3563,IEEE International Conference on Robotics and Automation,2019,Critically fast pick-and-place with suction cups,Critically fast pick,Electronics,
3564,IEEE International Conference on Robotics and Automation,2019,Robust Link Position Tracking Control for Robot Manipulators with Series Elastic Actuators Using Time-delay Estimation,Series elastic actuators using time,Robotics,
3565,IEEE International Conference on Robotics and Automation,2019,A Simple but Robust Impedance Controller for Series Elastic Actuators,Series elastic actuators,Electronics,
3566,IEEE International Conference on Robotics and Automation,2019,Robotic Cutting: Mechanics and Control of Knife Motion,Robotic cutting,Robotics,
3567,IEEE International Conference on Robotics and Automation,2019,A constrained control-planning strategy for redundant manipulators,Redundant manipulators,Vehicle dynamics,
3568,IEEE International Conference on Robotics and Automation,2019,Reinforcement Learning on Variable Impedance Controller for High-Precision Robotic Assembly,Variable impedance controller,AI,
3569,IEEE International Conference on Robotics and Automation,2019,A Compliant and Precise Pneumatic Rotary Drive Using Pneumatic Artificial Muscles in a Swash Plate Design,Precise pneumatic rotary drive using pneumatic artificial muscles,Dynamics,
3570,IEEE International Conference on Robotics and Automation,2019,Passivity based Control of Antagonistic Tendon-Driven Mechanism,Passivity based control,Control,
3571,IEEE International Conference on Robotics and Automation,2019,Exact Modal Characterization of the Non Conservative Non Linear Radial Mass Spring System,Non conservative non linear radial mass spring system,Electronics,
3572,IEEE International Conference on Robotics and Automation,2019,Body Lift and Drag for a Legged Millirobot in Compliant Beam Environment,Compliant beam environment,Robotics,
3573,IEEE International Conference on Robotics and Automation,2019,Tightly Coupled 3D Lidar Inertial Odometry and Mapping,Tightly coupled 3d lidar inertial odometry,Measurements,
3574,IEEE International Conference on Robotics and Automation,2019,Expectation-Maximization for Adaptive Mixture Models in Graph Optimization,Adaptive mixture models,Optimization,
3575,IEEE International Conference on Robotics and Automation,2019,Multi-Camera Visual-Inertial Navigation with Online Intrinsic and Extrinsic Calibration,Online intrinsic,Dynamics,
3576,IEEE International Conference on Robotics and Automation,2019,Joint Inference of Kinematic and Force Trajectories with Visuo-Tactile Sensing,Tactile sensing,Electronics,
3577,IEEE International Conference on Robotics and Automation,2019,Every Hop is an Opportunity: Quickly Classifying and Adapting to Terrain During Targeted Hopping,Targeted hopping,Dynamics,
3578,IEEE International Conference on Robotics and Automation,2019,Semiparametrical Gaussian Processes Learning of Forward Dynamical Models for Navigating in a Circular Maze,Semiparametrical gaussian processes learning,AI,
3579,IEEE International Conference on Robotics and Automation,2019,Semantic Predictive Control for Explainable and Efficient Policy Learning,Semantic predictive control,AI,
3580,IEEE International Conference on Robotics and Automation,2019,Adaptive Variance for Changing Sparse-Reward Environments,Reward environments,Dynamics,
3581,IEEE International Conference on Robotics and Automation,2019,Combining Physical Simulators and Object-Based Networks for Control,Combining physical simulators,AI,
3582,IEEE International Conference on Robotics and Automation,2019,Using Data-Driven Domain Randomization to Transfer Robust Control Policies to Mobile Robots,Transfer robust control policies,Robotics,
3583,IEEE International Conference on Robotics and Automation,2019,Coordinating multi-robot systems through environment partitioning for adaptive informative sampling,Adaptive informative sampling,Robotics,
3584,IEEE International Conference on Robotics and Automation,2019,A Fleet of Miniature Cars for Experiments in Cooperative Driving,Miniature cars,Robotics,
3585,IEEE International Conference on Robotics and Automation,2019,Multi-robot Informative Path Planning with Continuous Connectivity Constraints,Robot informative path planning,Formulation,
3586,IEEE International Conference on Robotics and Automation,2019,Sensor Coverage Control Using Robots Constrained to a Curve,Sensor coverage control using robots constrained,Vehicle dynamics,
3587,IEEE International Conference on Robotics and Automation,2019,Coverage of an Environment Using Energy-Constrained Unmanned Aerial Vehicles,Constrained unmanned aerial vehicles,Vehicle dynamics,
3588,IEEE International Conference on Robotics and Automation,2019,Point Cloud Compression for 3D LiDAR Sensor using Recurrent Neural Network with Residual Blocks,3d lidar sensor using recurrent neural network,AI,
3589,IEEE International Conference on Robotics and Automation,2019,Depth Completion with Deep Geometry and Context Guidance,Depth completion,AI,
3590,IEEE International Conference on Robotics and Automation,2019,Self-Supervised Sparse-to-Dense: Self-Supervised Depth Completion from LiDAR and Monocular Camera,Supervised depth completion,AI,
3591,IEEE International Conference on Robotics and Automation,2019,In-hand Object Scanning via RGB-D Video Segmentation,Hand object scanning via rgb,Dynamics,
3592,IEEE International Conference on Robotics and Automation,2019,Multi-Modal Generative Models for Learning Epistemic Active Sensing,Learning epistemic active sensing,AI,
3593,IEEE International Conference on Robotics and Automation,2019,Decentralized Formation Coordination of Multiple Quadcopters under Communication Constraints,Decentralized formation coordination,Formulation,
3594,IEEE International Conference on Robotics and Automation,2019,Online Plan Repair in Multi-robot Coordination with Disturbances,Online plan repair,Robotics,
3595,IEEE International Conference on Robotics and Automation,2019,Integrated Mapping and Path Planning for Very Large-Scale Robotic (VLSR) Systems,Scale robotic,Robotics,
3596,IEEE International Conference on Robotics and Automation,2019,Methodology of Designing Multi-agent Robot Control Systems Utilising Hierarchical Petri Nets,Agent robot control systems utilising hierarchical petri nets,Robotics,
3597,IEEE International Conference on Robotics and Automation,2019,Interaction-Aware Multi-Agent Reinforcement Learning for Mobile Agents with Individual Goals,Agent reinforcement learning,AI,
3598,IEEE International Conference on Robotics and Automation,2019,Coverage Control for Multiple Event Types with Heterogeneous Robots,Multiple event types,Robotics,
3599,IEEE International Conference on Robotics and Automation,2019,Active Perception in Adversarial Scenarios using Maximum Entropy Deep Reinforcement Learning,Adversarial scenarios using maximum entropy deep reinforcement learning,AI,
3600,IEEE International Conference on Robotics and Automation,2019,A Competitive Algorithm for Online Multi-Robot Exploration of a Translating Plume,Translating plume,Robotics,
3601,IEEE International Conference on Robotics and Automation,2019,Online Estimation of Ocean Current from Sparse GPS Data for Underwater Vehicles,Sparse gps data,Vehicle dynamics,
3602,IEEE International Conference on Robotics and Automation,2019,Working towards Adaptive Sensing for Terrain-aided Navigation,Working towards adaptive sensing,Dynamics,
3603,IEEE International Conference on Robotics and Automation,2019,Non-Gaussian SLAM utilizing Synthetic Aperture Sonar,Gaussian slam utilizing synthetic aperture sonar,Dynamics,
3604,IEEE International Conference on Robotics and Automation,2019,Easily Deployable Underwater Acoustic Navigation System for Multi-Vehicle Environmental Sampling Applications,Easily deployable underwater acoustic navigation system,Vehicle dynamics,
3605,IEEE International Conference on Robotics and Automation,2019,Underwater Terrain Reconstruction from Forward-Looking Sonar Imagery,Underwater terrain reconstruction,Dynamics,
3606,IEEE International Conference on Robotics and Automation,2019,"Detect in RGB, Optimize in Edge: Accurate 6D Pose Estimation for Texture-less Industrial Parts",Accurate 6d pose estimation,Measurements,
3607,IEEE International Conference on Robotics and Automation,2019,POSEAMM: A Unified Framework for Solving Pose Problems using an Alternating Minimization Method,Solving pose problems using,Dynamics,
3608,IEEE International Conference on Robotics and Automation,2019,Learning Object Localization and 6D Pose Estimation from Simulation and Weakly Labeled Real Images,Weakly labeled real images,AI,
3609,IEEE International Conference on Robotics and Automation,2019,STAMPEDE: A Discrete-Optimization Method for Solving Pathwise-Inverse Kinematics,Solving pathwise,Robotics,
3610,IEEE International Conference on Robotics and Automation,2019,Reconstructing Human Hand Pose and Configuration using a Fixed-Base Exoskeleton,Reconstructing human hand pose,Dynamics,
3611,IEEE International Conference on Robotics and Automation,2019,Learning Pose Estimation for High-Precision Robotic Assembly Using Simulated Depth Images,Precision robotic assembly using simulated depth images,AI,
3612,IEEE International Conference on Robotics and Automation,2019,Aided Inertial Navigation: Unified Feature Representations and Observability Analysis,Unified feature representations,Numerical analysis,
3613,IEEE International Conference on Robotics and Automation,2019,A Linear-Complexity EKF for Visual-Inertial Navigation with Loop Closures,Loop closures,Dynamics,
3614,IEEE International Conference on Robotics and Automation,2019,Sensor-Failure-Resilient Multi-IMU Visual-Inertial Navigation,Resilient multi,Dynamics,
3615,IEEE International Conference on Robotics and Automation,2019,Learning Monocular Visual Odometry through Geometry-Aware Curriculum Learning,Learning monocular visual odometry,AI,
3616,IEEE International Conference on Robotics and Automation,2019,Visual-Odometric Localization and Mapping for Ground Vehicles Using SE(2)-XYZ Constraints,Ground vehicles using se,Formulation,
3617,IEEE International Conference on Robotics and Automation,2019,Keyframe-based Direct Thermal–Inertial Odometry,Based direct thermal – inertial odometry,Dynamics,
3618,IEEE International Conference on Robotics and Automation,2019,On Parameter Estimation of Space Manipulator Systems with Flexible Joints Using the Energy Balance,Space manipulator systems,Measurements,
3619,IEEE International Conference on Robotics and Automation,2019,Central Pattern Generators Control of Momentum Driven Compliant Structures,Momentum driven compliant structures,Control,
3620,IEEE International Conference on Robotics and Automation,2019,Contact-Event-Triggered Mode Estimation for Dynamic Rigid Body Impedance-Controlled Capture,Dynamic rigid body impedance,Measurements,
3621,IEEE International Conference on Robotics and Automation,2019,Leveraging Contact Forces for Learning to Grasp,Leveraging contact forces,AI,
3622,IEEE International Conference on Robotics and Automation,2019,Learning Latent Space Dynamics for Tactile Servoing,Learning latent space dynamics,AI,
3623,IEEE International Conference on Robotics and Automation,2019,PointNetGPD: Detecting Grasp Configurations from Point Sets,Detecting grasp configurations,Dynamics,
3624,IEEE International Conference on Robotics and Automation,2019,Learning Deep Visuomotor Policies for Dexterous Hand Manipulation,Learning deep visuomotor policies,AI,
3625,IEEE International Conference on Robotics and Automation,2019,Learning to Identify Object Instances by Touch: Tactile Recognition via Multimodal Matching,Tactile recognition via multimodal matching,AI,
