,Conference,Year,Title,Keywords,Category,Note
381,IEEE International Conference on Robotics and Automation,2018,Robot Assisted Carpentry for Mass Customization,Robot assisted carpentry,Robotics,
382,IEEE International Conference on Robotics and Automation,2018,A General and Flexible Search Framework for Disassembly Planning,Flexible search framework,Dynamics,
383,IEEE International Conference on Robotics and Automation,2018,1-Actuator 3-DoF Manipulation Using a Virtual Turntable Based on Differential Friction Surface,Virtual turntable based,Electronics,
384,IEEE International Conference on Robotics and Automation,2018,A Fish-Like Magnetically Propelled Microswimmer Fabricated by 3D Laser Lithography,Like magnetically propelled microswimmer fabricated,Dynamics,
385,IEEE International Conference on Robotics and Automation,2018,Liftoff of a 190 mg Laser-Powered Aerial Vehicle: The Lightest Wireless Robot to Fly,Powered aerial vehicle,Vehicle dynamics,
386,IEEE International Conference on Robotics and Automation,2018,Soft Miniaturized Linear Actuators Wirelessly Powered by Rotating Permanent Magnets,Soft miniaturized linear actuators wirelessly powered,Electronics,
387,IEEE International Conference on Robotics and Automation,2018,Eight-Degrees-of-Freedom Remote Actuation of Small Magnetic Mechanisms,Small magnetic mechanisms,Electronics,
388,IEEE International Conference on Robotics and Automation,2018,Feature-Based SLAM for Imaging Sonar with Under-Constrained Landmarks,Imaging sonar,Vehicle dynamics,
389,IEEE International Conference on Robotics and Automation,2018,SLAMBench2: Multi-Objective Head-to-Head Benchmarking for Visual SLAM,Visual slam,Dynamics,
390,IEEE International Conference on Robotics and Automation,2018,Don't Look Back: Robustifying Place Categorization for Viewpoint- and Condition-Invariant Place Recognition,Robustifying place categorization,AI,
391,IEEE International Conference on Robotics and Automation,2018,Delight: An Efficient Descriptor for Global Localisation Using LiDAR Intensities,Global localisation using lidar intensities,Measurements,
392,IEEE International Conference on Robotics and Automation,2018,Online Probabilistic Change Detection in Feature-Based Maps,Online probabilistic change detection,Uncertainty quantification,
393,IEEE International Conference on Robotics and Automation,2018,The Dynamic Bearing Observability Matrix Nonlinear Observability and Estimation for Multi-Agent Systems,Dynamic bearing observability matrix nonlinear observability,Measurements,
394,IEEE International Conference on Robotics and Automation,2018,CDDT: Fast Approximate 2D Ray Casting for Accelerated Localization,Fast approximate 2d ray casting,Electronics,
395,IEEE International Conference on Robotics and Automation,2018,Towards Globally Consistent Visual-Inertial Collaborative SLAM,Towards globally consistent visual,Dynamics,
396,IEEE International Conference on Robotics and Automation,2018,Modelling Resource Contention in Multi-Robot Task Allocation Problems with Uncertain Timing,Robot task allocation problems,Robotics,
397,IEEE International Conference on Robotics and Automation,2018,Constrained-Action POMDPs for Multi-Agent Intelligent Knowledge Distribution,Agent intelligent knowledge distribution,Vehicle dynamics,
398,IEEE International Conference on Robotics and Automation,2018,Incorporating Potential Contingency Tasks in Multi-Robot Mission Planning,Incorporating potential contingency tasks,Robotics,
399,IEEE International Conference on Robotics and Automation,2018,Distributed Simultaneous Action and Target Assignment for Multi-Robot Multi-Target Tracking,Distributed simultaneous action,Robotics,
400,IEEE International Conference on Robotics and Automation,2018,How to Make Fat Autonomous Robots See all Others Fast?,Make fat autonomous robots see,Robotics,
401,IEEE International Conference on Robotics and Automation,2018,A Synchronization Scheme for Position Control of Multiple Rope-Climbing Robots,Synchronization scheme,Robotics,
402,IEEE International Conference on Robotics and Automation,2018,Robotic Pick-and-Place of Novel Objects in Clutter with Multi-Affordance Grasping and Cross-Domain Image Matching,Domain image matching,Robotics,
403,IEEE International Conference on Robotics and Automation,2018,Vision-Based Multi-Task Manipulation for Inexpensive Robots Using End-to-End Learning from Demonstration,Inexpensive robots using end,AI,
404,IEEE International Conference on Robotics and Automation,2018,Learning 6-DOF Grasping Interaction via Deep Geometry-Aware 3D Representations,Dof grasping interaction via deep geometry,AI,
405,IEEE International Conference on Robotics and Automation,2018,Interactively Picking Real-World Objects with Unconstrained Spoken Language Instructions,Unconstrained spoken language instructions,Vehicle dynamics,
406,IEEE International Conference on Robotics and Automation,2018,Translating Videos to Commands for Robotic Manipulation with Deep Recurrent Neural Networks,Deep recurrent neural networks,AI,
407,IEEE International Conference on Robotics and Automation,2018,Distributed Learning for the Decentralized Control of Articulated Mobile Robots,Articulated mobile robots,AI,
408,IEEE International Conference on Robotics and Automation,2018,Neural Task Programming: Learning to Generalize Across Hierarchical Tasks,Generalize across hierarchical tasks,AI,
409,IEEE International Conference on Robotics and Automation,2018,Sim-to-Real Transfer of Robotic Control with Dynamics Randomization,Robotic control,Robotics,
410,IEEE International Conference on Robotics and Automation,2018,Topomap: Topological Mapping and Navigation Based on Visual SLAM Maps,Visual slam maps,Dynamics,
411,IEEE International Conference on Robotics and Automation,2018,PIRVS: An Advanced Visual-Inertial SLAM System with Flexible Sensor Fusion and Hardware Co-Design,Inertial slam system,Dynamics,
412,IEEE International Conference on Robotics and Automation,2018,ProSLAM: Graph SLAM from a Programmer's Perspective,Graph slam,Dynamics,
413,IEEE International Conference on Robotics and Automation,2018,Talk Resource-Efficiently to Me: Optimal Communication Planning for Distributed Loop Closure Detection,Distributed loop closure detection,Optimization,
414,IEEE International Conference on Robotics and Automation,2018,StaticFusion: Background Reconstruction for Dense RGB-D SLAM in Dynamic Environments,Dynamic environments,Electronics,
415,IEEE International Conference on Robotics and Automation,2018,Vision Based Collaborative Path Planning for Micro Aerial Vehicles,Vision based collaborative path planning,Vehicle dynamics,
416,IEEE International Conference on Robotics and Automation,2018,Semi-Dense Visual-Inertial Odometry and Mapping for Quadrotors with SWAP Constraints,Swap constraints,Formulation,
417,IEEE International Conference on Robotics and Automation,2018,Approximation Algorithms for Tours of Orientation-Varying View Cones,Varying view cones,Algorithm,
418,IEEE International Conference on Robotics and Automation,2018,Geometric Calibration of an OCT Imaging System,Oct imaging system,Dynamics,
419,IEEE International Conference on Robotics and Automation,2018,Marker-Based Registration for Large Deformations - Application to Open Liver Surgery,Open liver surgery,Dynamics,
420,IEEE International Conference on Robotics and Automation,2018,Real-Time Image-Guided Cooperative Robotic Assist Device for Deep Anterior Lamellar Keratoplasty,Guided cooperative robotic assist device,AI,
421,IEEE International Conference on Robotics and Automation,2018,Hall Effect Sensing Workspace Estimation with Non-Permanent Magnetic Needle for Eye Anesthesia Training System via Robotic Experiments,Eye anesthesia training system via robotic experiments,Vehicle dynamics,
422,IEEE International Conference on Robotics and Automation,2018,Precision Needle Tip Localization Using Optical Coherence Tomography Images for Subretinal Injection,Precision needle tip localization using optical coherence tomography images,Dynamics,
423,IEEE International Conference on Robotics and Automation,2018,Proprioceptive Inference for Dual-Arm Grasping of Bulky Objects Using RoboSimian,Bulky objects using robosimian,Dynamics,
424,IEEE International Conference on Robotics and Automation,2018,Compact and High Performance Torque-Controlled Actuators and its Implementation to Disaster Response Robot,High performance torque,Robotics,
425,IEEE International Conference on Robotics and Automation,2018,High Dynamic Range Sensing by a Multistage Six-Axis Force Sensor with Stopper Mechanism,High dynamic range sensing,Dynamics,
426,IEEE International Conference on Robotics and Automation,2018,Principal Components of Touch,Principal components,Dynamics,
427,IEEE International Conference on Robotics and Automation,2018,Design and Force-Tracking Impedance Control of a 2-DOF Wall-Cleaning Manipulator Using Disturbance Observer and Sliding Mode Control,Cleaning manipulator using disturbance observer,Electronics,
428,IEEE International Conference on Robotics and Automation,2018,Artistic Pen Drawing on an Arbitrary Surface Using an Impedance-Controlled Robot,Artistic pen drawing,Robotics,
429,IEEE International Conference on Robotics and Automation,2018,Detection and Control of Contact Force Transients in Robotic Manipulation Without a Force Sensor,Robotic manipulation without,Robotics,
430,IEEE International Conference on Robotics and Automation,2018,Unsupervised Learning of Hierarchical Models for Hand-Object Interactions,Unsupervised learning,AI,
431,IEEE International Conference on Robotics and Automation,2018,Decoupled Motion Control of Wearable Robot for Rejecting Human Induced Disturbances,Rejecting human induced disturbances,Smart technologies,
432,IEEE International Conference on Robotics and Automation,2018,Estimation of Object Orientation Using Conductive Ink and Fabric Based Multilayered Tactile Sensor,Object orientation using conductive ink,Measurements,
433,IEEE International Conference on Robotics and Automation,2018,Magnified Force Sensory Substitution for Telemanipulation via Force-Controlled Skin Deformation,Magnified force sensory substitution,Control,
434,IEEE International Conference on Robotics and Automation,2018,Obstacle-Aided Navigation of a Soft Growing Robot,Soft growing robot,Robotics,
435,IEEE International Conference on Robotics and Automation,2018,Color-Based Sensing of Bending Deformation on Soft Robots,Soft robots,Robotics,
436,IEEE International Conference on Robotics and Automation,2018,Modelling and Control of a Novel Soft Crawling Robot Based on a Dielectric Elastomer Actuator,Novel soft crawling robot based,Robotics,
437,IEEE International Conference on Robotics and Automation,2018,Geometry-based Direct Simulation for Multi-Material Soft Robots,Material soft robots,Robotics,
438,IEEE International Conference on Robotics and Automation,2018,Incorporate Oblique Muscle Contractions to Strengthen Soft Robots,Incorporate oblique muscle contractions,Robotics,
439,IEEE International Conference on Robotics and Automation,2018,Efficient FEM-Based Simulation of Soft Robots Modeled as Kinematic Chains,Soft robots modeled,Robotics,
440,IEEE International Conference on Robotics and Automation,2018,Evaluating the Quality of Non-Prehensile Balancing Grasps,Prehensile balancing grasps,Dynamics,
441,IEEE International Conference on Robotics and Automation,2018,Transferring Grasping Skills to Novel Instances by Latent Space Non-Rigid Registration,Transferring grasping skills,Electronics,
442,IEEE International Conference on Robotics and Automation,2018,Grasping Objects Big and Small: Human Heuristics Relating Grasp-Type and Object Size,Human heuristics relating grasp,Dynamics,
443,IEEE International Conference on Robotics and Automation,2018,Using Simulation and Domain Adaptation to Improve Efficiency of Deep Robotic Grasping,Deep robotic grasping,AI,
444,IEEE International Conference on Robotics and Automation,2018,Coordination of Intrinsic and Extrinsic Degrees of Freedom in Soft Robotic Grasping,Soft robotic grasping,Robotics,
445,IEEE International Conference on Robotics and Automation,2018,Reinforcement Learning for 4-Finger-Gripper Manipulation,Reinforcement learning,AI,
446,IEEE International Conference on Robotics and Automation,2018,Popcorn-Driven Robotic Actuators,Driven robotic actuators,Robotics,
447,IEEE International Conference on Robotics and Automation,2018,A Hybrid Dynamic-Regenerative Damping Scheme for Energy Regeneration in Variable Impedance Actuators,Variable impedance actuators,Electronics,
448,IEEE International Conference on Robotics and Automation,2018,Screw-Powered Propulsion in Granular Media: An Experimental and Computational Study,Powered propulsion,Dynamics,
449,IEEE International Conference on Robotics and Automation,2018,Axially and Radially Expandable Modular Helical Soft Actuator for Robotic Implantables,Radially expandable modular helical soft actuator,Robotics,
450,IEEE International Conference on Robotics and Automation,2018,Displacement Amplifier Mechanism for Piezoelectric Actuators Design Using SIMP Topology Optimization Approach,Piezoelectric actuators design using simp topology optimization approach,Electronics,
451,IEEE International Conference on Robotics and Automation,2018,Clothoid-Based Global Path Planning for Autonomous Vehicles in Urban Scenarios,Based global path planning,Vehicle dynamics,
452,IEEE International Conference on Robotics and Automation,2018,Surface-Based Exploration for Autonomous 3D Modeling,Autonomous 3d modeling,Electronics,
453,IEEE International Conference on Robotics and Automation,2018,Departure and Conflict Management in Multi-Robot Path Coordination,Robot path coordination,Robotics,
454,IEEE International Conference on Robotics and Automation,2018,A Single-Planner Approach to Multi-Modal Humanoid Mobility,Modal humanoid mobility,Electronics,
455,IEEE International Conference on Robotics and Automation,2018,Information Based Mobile Sensor Planning for Source Term Estimation of a Non-Continuous Atmospheric Release,Information based mobile sensor planning,Measurements,
456,IEEE International Conference on Robotics and Automation,2018,Collision-Free Motion Planning for Human-Robot Collaborative Safety Under Cartesian Constraint,Robot collaborative safety,Formulation,
457,IEEE International Conference on Robotics and Automation,2018,Sampling-Based Motion Planning with μ-Calculus Specifications Without Steering,Calculus specifications without steering,Robotics,
458,IEEE International Conference on Robotics and Automation,2018,Generating Vibration Free Rest-to-Rest Trajectories for Configuration Dependent Dynamic Systems via 3-Segmented Input Shaping,Configuration dependent dynamic systems via 3,Dynamics,
459,IEEE International Conference on Robotics and Automation,2018,A Model-Based Hierarchical Controller for Legged Systems Subject to External Disturbances,Legged systems subject,Control,
460,IEEE International Conference on Robotics and Automation,2018,Fore-Aft Leg Specialization Controller for a Dynamic Quadruped,Aft leg specialization controller,Control,
461,IEEE International Conference on Robotics and Automation,2018,Contact Model Fusion for Event-Based Locomotion in Unstructured Terrains,Contact model fusion,Robotics,
462,IEEE International Conference on Robotics and Automation,2018,Single-Image Footstep Prediction for Versatile Legged Locomotion,Versatile legged locomotion,Robotics,
463,IEEE International Conference on Robotics and Automation,2018,Legged Robot State-Estimation Through Combined Forward Kinematic and Preintegrated Contact Factors,Preintegrated contact factors,Robotics,
464,IEEE International Conference on Robotics and Automation,2018,Learning to Parse Natural Language to Grounded Reward Functions with Weak Supervision,Parse natural language,AI,
465,IEEE International Conference on Robotics and Automation,2018,Deep Haptic Model Predictive Control for Robot-Assisted Dressing,Deep haptic model predictive control,AI,
466,IEEE International Conference on Robotics and Automation,2018,EmoRL: Continuous Acoustic Emotion Classification Using Deep Reinforcement Learning,Continuous acoustic emotion classification using deep reinforcement learning,AI,
467,IEEE International Conference on Robotics and Automation,2018,Temporal Spatial Inverse Semantics for Robots Communicating with Humans,Temporal spatial inverse semantics,Robotics,
468,IEEE International Conference on Robotics and Automation,2018,Brain-Computer Interface Meets ROS: A Robotic Approach to Mentally Drive Telepresence Robots,Mentally drive telepresence robots,Robotics,
469,IEEE International Conference on Robotics and Automation,2018,FaNeuRobot: A Framework for Robot and Prosthetics Control Using the NeuCube Spiking Neural Network Architecture and Finite Automata Theory,Neucube spiking neural network architecture,AI,
470,IEEE International Conference on Robotics and Automation,2018,Human in the Loop of Robot Learning: EEG-Based Reward Signal for Target Identification and Reaching Task,Based reward signal,AI,
471,IEEE International Conference on Robotics and Automation,2018,Incremental Adversarial Domain Adaptation for Continually Changing Environments,Incremental adversarial domain adaptation,Dynamics,
472,IEEE International Conference on Robotics and Automation,2018,DeepVP: Deep Learning for Vanishing Point Detection on 1 Million Street View Images,1 million street view images,AI,
473,IEEE International Conference on Robotics and Automation,2018,Deep Lidar CNN to Understand the Dynamics of Moving Vehicles,Deep lidar cnn,AI,
474,IEEE International Conference on Robotics and Automation,2018,Optimization Beyond the Convolution: Generalizing Spatial Relations with End-to-End Metric Learning,Generalizing spatial relations,AI,
475,IEEE International Conference on Robotics and Automation,2018,Constructing Category-Specific Models for Monocular Object-SLAM,Specific models,Modeling,
476,IEEE International Conference on Robotics and Automation,2018,DPDB-Net: Exploiting Dense Connections for Convolutional Encoders,Exploiting dense connections,Dynamics,
477,IEEE International Conference on Robotics and Automation,2018,The Hands-Free Push-Cart: Autonomous Following in Front by Predicting User Trajectory Around Obstacles,Predicting user trajectory around obstacles,Electronics,
478,IEEE International Conference on Robotics and Automation,2018,Socially Constrained Tracking in Crowded Environments Using Shoulder Pose Estimates,Crowded environments using shoulder pose estimates,Vehicle dynamics,
479,IEEE International Conference on Robotics and Automation,2018,Anticipating Many Futures: Online Human Motion Prediction and Generation for Human-Robot Interaction,Online human motion prediction,Robotics,
480,IEEE International Conference on Robotics and Automation,2018,Joint Long-Term Prediction of Human Motion Using a Planning-Based Social Force Approach,Based social force approach,Robotics,
481,IEEE International Conference on Robotics and Automation,2018,Negotiating with a Robot: Analysis of Regulatory Focus Behavior,Regulatory focus behavior,Robotics,
482,IEEE International Conference on Robotics and Automation,2018,Multi3: Multi-Sensory Perception System for Multi-Modal Child Interaction with Multiple Robots,Sensory perception system,Robotics,
483,IEEE International Conference on Robotics and Automation,2018,Multi-Robot Coordination in Dynamic Environments Shared with Humans,Dynamic environments shared,Robotics,
484,IEEE International Conference on Robotics and Automation,2018,Social Attention: Modeling Attention in Human Crowds,Social attention,Modeling,
485,IEEE International Conference on Robotics and Automation,2018,Fully Convolutional Neural Networks for Road Detection with Multiple Cues Integration,Fully convolutional neural networks,AI,
486,IEEE International Conference on Robotics and Automation,2018,A Visual-Inertial Approach to Human Gait Estimation,Human gait estimation,Measurements,
487,IEEE International Conference on Robotics and Automation,2018,A Deep Learning Based Behavioral Approach to Indoor Autonomous Navigation,Deep learning based behavioral approach,AI,
488,IEEE International Conference on Robotics and Automation,2018,Footstep Planning in Rough Terrain for Bipedal Robots Using Curved Contact Patches,Bipedal robots using curved contact patches,Robotics,
489,IEEE International Conference on Robotics and Automation,2018,Robust and Precise Vehicle Localization Based on Multi-Sensor Fusion in Diverse City Scenes,Precise vehicle localization based,Vehicle dynamics,
490,IEEE International Conference on Robotics and Automation,2018,Safe Distributed Lane Change Maneuvers for Multiple Autonomous Vehicles Using Buffered Input Cells,Multiple autonomous vehicles using buffered input cells,Vehicle dynamics,
491,IEEE International Conference on Robotics and Automation,2018,Deep Predictive Models for Collision Risk Assessment in Autonomous Driving,Deep predictive models,AI,
492,IEEE International Conference on Robotics and Automation,2018,End-to-End Driving Via Conditional Imitation Learning,End driving via conditional imitation learning,AI,
493,IEEE International Conference on Robotics and Automation,2018,VisualBackProp: Efficient Visualization of CNNs for Autonomous Driving,Efficient visualization,Electronics,
494,IEEE International Conference on Robotics and Automation,2018,Predicting Ego-Vehicle Paths from Environmental Observations with a Deep Neural Network,Deep neural network,AI,
495,IEEE International Conference on Robotics and Automation,2018,Learning Steering Bounds for Parallel Autonomous Systems,Parallel autonomous systems,AI,
496,IEEE International Conference on Robotics and Automation,2018,End to End Learning of Spiking Neural Network Based on R-STDP for a Lane Keeping Vehicle,Spiking neural network based,AI,
497,IEEE International Conference on Robotics and Automation,2018,A Dual-Modal Vision-Based Tactile Sensor for Robotic Hand Grasping,Robotic hand grasping,Robotics,
498,IEEE International Conference on Robotics and Automation,2018,Adapting the Goals/Questions/Metrics (GQM) Method for Applications in Robot Design,Robot design,Robotics,
499,IEEE International Conference on Robotics and Automation,2018,The Exchange of Knowledge Using Cloud Robotics,Knowledge using cloud robotics,Robotics,
500,IEEE International Conference on Robotics and Automation,2018,Dry Stacking for Automated Construction with Irregular Objects,Irregular objects,Electronics,
501,IEEE International Conference on Robotics and Automation,2018,High-Speed Well-Focused Image-Capturing System for Moving Micro-Objects Based on Histograms of the Luminance,Speed well,Dynamics,
502,IEEE International Conference on Robotics and Automation,2018,Sparse-to-Dense: Depth Prediction from Sparse Depth Samples and a Single Image,Sparse depth samples,Dynamics,
503,IEEE International Conference on Robotics and Automation,2018,Real-Time Object Tracking in Sparse Point Clouds Based on 3D Interpolation,Sparse point clouds based,Electronics,
504,IEEE International Conference on Robotics and Automation,2018,Robust Generalized Point Cloud Registration Using Hybrid Mixture Model,Robust generalized point cloud registration using hybrid mixture model,Modeling,
505,IEEE International Conference on Robotics and Automation,2018,Multi-Stage Suture Detection for Robot Assisted Anastomosis Based on Deep Learning,Robot assisted anastomosis based,AI,
506,IEEE International Conference on Robotics and Automation,2018,Active Clothing Material Perception Using Tactile Sensing and Deep Learning,Active clothing material perception using tactile sensing,AI,
507,IEEE International Conference on Robotics and Automation,2018,Optimal Path Planning in Time-Varying Flows with Forecasting Uncertainties,Optimal path planning,Robotics,
508,IEEE International Conference on Robotics and Automation,2018,Topological Hotspot Identification for Informative Path Planning with a Marine Robot,Topological hotspot identification,System identification,
509,IEEE International Conference on Robotics and Automation,2018,Heterogeneous Multi-Robot System for Exploration and Strategic Water Sampling,Strategic water sampling,Robotics,
510,IEEE International Conference on Robotics and Automation,2018,Extended Kalman Filter-Based 3D Active-Alignment Control for LED Communication,Extended kalman filter,Electronics,
511,IEEE International Conference on Robotics and Automation,2018,Robust Model-Aided Inertial Localization for Autonomous Underwater Vehicles,Autonomous underwater vehicles,Vehicle dynamics,
512,IEEE International Conference on Robotics and Automation,2018,Preliminary Evaluation of Cooperative Navigation of Underwater Vehicles without a DVL Utilizing a Dynamic Process Model,Underwater vehicles without,Vehicle dynamics,
513,IEEE International Conference on Robotics and Automation,2018,Self-Calibration of Mobile Manipulator Kinematic and Sensor Extrinsic Parameters Through Contact-Based Interaction,Sensor extrinsic parameters,Electronics,
514,IEEE International Conference on Robotics and Automation,2018,Geometry Based Self Kinematic Calibration Method for Industrial Robots,Geometry based self kinematic calibration method,Robotics,
515,IEEE International Conference on Robotics and Automation,2018,Inertial Parameters Identification of a Humanoid Robot Hanged to a Fix Force Sensor,Inertial parameters identification,System identification,
516,IEEE International Conference on Robotics and Automation,2018,Online System Identification and Calibration of Dynamic Models for Autonomous Ground Vehicles,Online system identification,System identification,
517,IEEE International Conference on Robotics and Automation,2018,On Geometric Models and Their Accuracy for Extrinsic Sensor Calibration,Extrinsic sensor calibration,Electronics,
518,IEEE International Conference on Robotics and Automation,2018,Dynamic Modeling and Identification of an Heterogeneously Actuated Underwater Manipulator Arm,Heterogeneously actuated underwater manipulator arm,System identification,
519,IEEE International Conference on Robotics and Automation,2018,A General Framework for Flexible Multi-Cue Photometric Point Cloud Registration,Cue photometric point cloud registration,Dynamics,
520,IEEE International Conference on Robotics and Automation,2018,Just-in-Time Reconstruction: Inpainting Sparse Maps Using Single View Depth Predictors as Priors,Inpainting sparse maps using single view depth predictors,Dynamics,
521,IEEE International Conference on Robotics and Automation,2018,Fast Global Labelling for Depth-Map Improvement Via Architectural Priors,Map improvement via architectural priors,Dynamics,
522,IEEE International Conference on Robotics and Automation,2018,A Method to Segment Maps from Different Modalities Using Free Space Layout MAORIS: Map of Ripples Segmentation,Different modalities using free space layout maoris,Electronics,
523,IEEE International Conference on Robotics and Automation,2018,Efficient Continuous-Time SLAM for 3D Lidar-Based Online Mapping,Based online mapping,Measurements,
524,IEEE International Conference on Robotics and Automation,2018,Efficient Mobile Robot Exploration with Gaussian Markov Random Fields in 3D Environments,Gaussian markov random fields,Robotics,
525,IEEE International Conference on Robotics and Automation,2018,A Scalable Multi-Robot Task Allocation Algorithm,Robot task allocation algorithm,Robotics,
526,IEEE International Conference on Robotics and Automation,2018,Distributed Intermittent Communication Control of Mobile Robot Networks Under Time-Critical Dynamic Tasks,Distributed intermittent communication control,AI,
527,IEEE International Conference on Robotics and Automation,2018,Landmark-based Exploration with Swarm of Resource Constrained Robots,Resource constrained robots,Vehicle dynamics,
528,IEEE International Conference on Robotics and Automation,2018,Coverage Control for Wire-Traversing Robots,Traversing robots,Robotics,
529,IEEE International Conference on Robotics and Automation,2018,Control of Multiple Passive-Follower Type Robots Based on Feasible Braking Control Region Analysis,Feasible braking control region analysis,Robotics,
530,IEEE International Conference on Robotics and Automation,2018,Voronoi-Based Coverage Control of Pan/Tilt/Zoom Camera Networks,Zoom camera networks,AI,
531,IEEE International Conference on Robotics and Automation,2018,Shaping in Practice: Training Wheels to Learn Fast Hopping Directly in Hardware,Learn fast hopping directly,AI,
532,IEEE International Conference on Robotics and Automation,2018,Speeding Up Incremental Learning Using Data Efficient Guided Exploration,Incremental learning using data efficient guided exploration,AI,
533,IEEE International Conference on Robotics and Automation,2018,Eager and Memory-Based Non-Parametric Stochastic Search Methods for Learning Control,Parametric stochastic search methods,AI,
534,IEEE International Conference on Robotics and Automation,2018,Data-driven Construction of Symbolic Process Models for Reinforcement Learning,Symbolic process models,AI,
535,IEEE International Conference on Robotics and Automation,2018,PRM-RL: Long-range Robotic Navigation Tasks by Combining Reinforcement Learning and Sampling-Based Planning,Range robotic navigation tasks,AI,
536,IEEE International Conference on Robotics and Automation,2018,Using Parameterized Black-Box Priors to Scale Up Model-Based Policy Search for Robotics,Using parameterized black,Robotics,
537,IEEE International Conference on Robotics and Automation,2018,Self-Supervised Deep Reinforcement Learning with Generalized Computation Graphs for Robot Navigation,Supervised deep reinforcement learning,AI,
538,IEEE International Conference on Robotics and Automation,2018,Direct Line Guidance Odometry,Direct line guidance odometry,Dynamics,
539,IEEE International Conference on Robotics and Automation,2018,Direct Visual SLAM Using Sparse Depth for Camera-LiDAR System,Direct visual slam using sparse depth,Measurements,
540,IEEE International Conference on Robotics and Automation,2018,Bayesian Scale Estimation for Monocular SLAM Based on Generic Object Detection for Correcting Scale Drift,Monocular slam based,Measurements,
541,IEEE International Conference on Robotics and Automation,2018,"Efficient Active SLAM Based on Submap Joining, Graph Topology and Convex Optimization",Efficient active slam based,Electronics,
542,IEEE International Conference on Robotics and Automation,2018,2D SLAM Correction Prediction in Large Scale Urban Environments,Large scale urban environments,Dynamics,
543,IEEE International Conference on Robotics and Automation,2018,Omnidirectional Multisensory Perception Fusion for Long-Term Place Recognition,Omnidirectional multisensory perception fusion,AI,
544,IEEE International Conference on Robotics and Automation,2018,Online Initialization and Automatic Camera-IMU Extrinsic Calibration for Monocular Visual-Inertial SLAM,Imu extrinsic calibration,Dynamics,
545,IEEE International Conference on Robotics and Automation,2018,Sonar Visual Inertial SLAM of Underwater Structures,Sonar visual inertial slam,Dynamics,
546,IEEE International Conference on Robotics and Automation,2018,Differential Flatness Transformations for Aggressive Quadrotor Flight,Differential flatness transformations,Dynamics,
547,IEEE International Conference on Robotics and Automation,2018,Autonomous Control of the Interacting-BoomCopter UAV for Remote Sensor Mounting,Remote sensor mounting,Electronics,
548,IEEE International Conference on Robotics and Automation,2018,Model Predictive Control of a Multi-Rotor with a Suspended Load for Avoiding Obstacles,Model predictive control,Electronics,
549,IEEE International Conference on Robotics and Automation,2018,Asymmetric Collaborative Bar Stabilization Tethered to Two Heterogeneous Aerial Vehicles,Asymmetric collaborative bar stabilization tethered,Vehicle dynamics,
550,IEEE International Conference on Robotics and Automation,2018,Innovative Bio-Impedance Sensor Towards Puncture Detection in Eye Surgery for Retinal Vein Occlusion Treatment,Impedance sensor towards puncture detection,Electronics,
551,IEEE International Conference on Robotics and Automation,2018,Distal End Force Sensing with Optical Fiber Bragg Gratings for Tendon-Sheath Mechanisms in Flexible Endoscopic Robots,Optical fiber bragg gratings,Robotics,
552,IEEE International Conference on Robotics and Automation,2018,Trajectory-Optimized Sensing for Active Search of Tissue Abnormalities in Robotic Surgery,Tissue abnormalities,Robotics,
553,IEEE International Conference on Robotics and Automation,2018,Active Constraints Using Vector Field Inequalities for Surgical Robots,Active constraints using vector field inequalities,Formulation,
554,IEEE International Conference on Robotics and Automation,2018,A Method for Online Optimization of Lower Limb Assistive Devices with High Dimensional Parameter Spaces,Lower limb assistive devices,Electronics,
555,IEEE International Conference on Robotics and Automation,2018,Endo-VMFuseNet: A Deep Visual-Magnetic Sensor Fusion Approach for Endoscopic Capsule Robots,Magnetic sensor fusion approach,AI,
556,IEEE International Conference on Robotics and Automation,2018,EndoSensorFusion: Particle Filtering-Based Multi-Sensory Data Fusion with Switching State-Space Model for Endoscopic Capsule Robots,Sensory data fusion,Robotics,
557,IEEE International Conference on Robotics and Automation,2018,Force Control of Series Elastic Actuators-Driven Parallel Robot,Series elastic actuators,Robotics,
558,IEEE International Conference on Robotics and Automation,2018,Analyzing and Improving Cartesian Stiffness Control Stability of Series Elastic Tendon-Driven Robotic Hands,Improving cartesian stiffness control stability,Robotics,
559,IEEE International Conference on Robotics and Automation,2018,A Projected Inverse Dynamics Approach for Multi-Arm Cartesian Impedance Control,Projected inverse dynamics approach,Electronics,
560,IEEE International Conference on Robotics and Automation,2018,Whole-Body Sensory Concept for Compliant Mobile Robots,Compliant mobile robots,Robotics,
561,IEEE International Conference on Robotics and Automation,2018,"Robust, Compliant Assembly via Optimal Belief Space Planning",Compliant assembly via optimal belief space planning,Electronics,
562,IEEE International Conference on Robotics and Automation,2018,Cooperative Manipulation and Identification of a 2-DOF Articulated Object by a Dual-Arm Robot,Dof articulated object,System identification,
563,IEEE International Conference on Robotics and Automation,2018,A Soft Pneumatic Fabric-Polymer Actuator for Wearable Biomedical Devices: Proof of Concept for Lymphedema Treatment,Wearable biomedical devices,Smart technologies,
564,IEEE International Conference on Robotics and Automation,2018,Force Control of Textile-Based Soft Wearable Robots for Mechanotherapy,Based soft wearable robots,Smart technologies,
565,IEEE International Conference on Robotics and Automation,2018,HapWRAP: Soft Growing Wearable Haptic Device,Soft growing wearable haptic device,Smart technologies,
