,Conference,Year,Title,Keywords,Category,Note
712,IEEE International Conference on Robotics and Automation,2021,Target-targeted Domain Adaptation for Unsupervised Semantic Segmentation,Unsupervised semantic segmentation,AI,
713,IEEE International Conference on Robotics and Automation,2021,Point Cloud Segmentation via Edge-fused Local Graph Learning,Point cloud segmentation via edge,AI,
714,IEEE International Conference on Robotics and Automation,2021,Tightly-Coupled Multi-Sensor Fusion for Localization with LiDAR Feature Maps,Lidar feature maps,Measurements,
715,IEEE International Conference on Robotics and Automation,2021,Greedy-Based Feature Selection for Efficient LiDAR SLAM,Efficient lidar slam,Measurements,
716,IEEE International Conference on Robotics and Automation,2021,Retrieval and Localization with Observation Constraints,Observation constraints,Formulation,
717,IEEE International Conference on Robotics and Automation,2021,An integrated approach for determining objects to be relocated and their goal positions inside clutter for object retrieval,Goal positions inside clutter,Electronics,
718,IEEE International Conference on Robotics and Automation,2021,A Hybrid Position/Force Controller for Joint Robots,Joint robots,Robotics,
719,IEEE International Conference on Robotics and Automation,2021,DIMSAN: Fast Exploration with the Synergy between Density-based Intrinsic Motivation and Self-adaptive Action Noise,Based intrinsic motivation,Electronics,
720,IEEE International Conference on Robotics and Automation,2021,Design and Testing of a Damped Piezo-Driven Decoupled XYZ Stage,Driven decoupled xyz stage,Dynamics,
721,IEEE International Conference on Robotics and Automation,2021,"Innovative Design and Simulation of a Transformable Robot with Flexibility and Versatility, RHex-T3",Transformable robot,Robotics,
722,IEEE International Conference on Robotics and Automation,2021,A Variable Stiffness Actuator Based on Second-order Lever Mechanism and Its Manipulator Integration,Variable stiffness actuator based,Electronics,
723,IEEE International Conference on Robotics and Automation,2021,Robot Motion Planning with Human-Like Motion Patterns based on Human Arm Movement Primitive Chains,Human arm movement primitive chains,Robotics,
724,IEEE International Conference on Robotics and Automation,2021,A Model-Free Synchronous Control of Humanoid Robot Finger,Humanoid robot finger,Robotics,
725,IEEE International Conference on Robotics and Automation,2021,Generalized Point Set Registration with the Kent Distribution,Generalized point set registration,Dynamics,
726,IEEE International Conference on Robotics and Automation,2021,Self-Supervised Learning for Monocular Depth Estimation on Minimally Invasive Surgery Scenes,Minimally invasive surgery scenes,AI,
727,IEEE International Conference on Robotics and Automation,2021,Reciprocally Rotating Magnetic Actuation and Automatic Trajectory Following for Wireless Capsule Endoscopy,Reciprocally rotating magnetic actuation,Electronics,
728,IEEE International Conference on Robotics and Automation,2021,Reduced Dynamics and Control for an Autonomous Bicycle,Reduced dynamics,Formulation,
729,IEEE International Conference on Robotics and Automation,2021,Balance Control of a Novel Wheel-legged Robot: Design and Experiments,Novel wheel,Robotics,
730,IEEE International Conference on Robotics and Automation,2021,RGB Matters: Learning 7-DoF Grasp Poses on Monocular RGBD Images,Monocular rgbd images,AI,
731,IEEE International Conference on Robotics and Automation,2021,Hybrid Vision/Force Control for Interaction with the Bottle-like Object,Like object,Electronics,
732,IEEE International Conference on Robotics and Automation,2021,REGNet: REgion-based Grasp Network for End-to-end Grasp Detection in Point Clouds,Based grasp network,AI,
733,IEEE International Conference on Robotics and Automation,2021,Elevation control of a soft jumping robot,Soft jumping robot,Robotics,
734,IEEE International Conference on Robotics and Automation,2021,A Soft-Rigid Air-Propelled Pipe-Climbing Robot,Rigid air,Robotics,
735,IEEE International Conference on Robotics and Automation,2021,Mechanical Intelligence for Adaptive Precision Grasp,Adaptive precision grasp,Dynamics,
736,IEEE International Conference on Robotics and Automation,2021,Hierarchical Learning from Demonstrations for Long-Horizon Tasks,Horizon tasks,AI,
737,IEEE International Conference on Robotics and Automation,2021,Pylot: A Modular Platform for Exploring Latency-Accuracy Tradeoffs in Autonomous Vehicles,Modular platform,Vehicle dynamics,
738,IEEE International Conference on Robotics and Automation,2021,Decentralized Circle Formation Control for Fish-like Robots in the Real-world via Reinforcement Learning,World via reinforcement learning,AI,
739,IEEE International Conference on Robotics and Automation,2021,Distributed Rendezvous Control of Networked Uncertain Robotic Systems with Bearing Measurements,Networked uncertain robotic systems,AI,
740,IEEE International Conference on Robotics and Automation,2021,Multi-Parameter Optimization for a Robust RGB-D SLAM System,Slam system,Optimization,
741,IEEE International Conference on Robotics and Automation,2021,Invariant EKF based 2D Active SLAM with Exploration Task,Invariant ekf based 2d active slam,Electronics,
742,IEEE International Conference on Robotics and Automation,2021,MRPB 1.0: A Unified Benchmark for the Evaluation of Mobile Robot Local Planning Approaches,Mobile robot local planning approaches,Robotics,
743,IEEE International Conference on Robotics and Automation,2021,Belief Space Partitioning for Symbolic Motion Planning,Symbolic motion planning,Robotics,
744,IEEE International Conference on Robotics and Automation,2021,Anticipatory Planning and Dynamic Lost Person Models for Human-Robot Search and Rescue,Dynamic lost person models,Robotics,
745,IEEE International Conference on Robotics and Automation,2021,IMU Data Processing For Inertial Aided Navigation: A Recurrent Neural Network Based Approach,Recurrent neural network based approach,AI,
746,IEEE International Conference on Robotics and Automation,2021,Highly Efficient Line Segment Tracking with an IMU-KLT Prediction and a Convex Geometric Distance Minimization,Highly efficient line segment tracking,Electronics,
747,IEEE International Conference on Robotics and Automation,2021,Robust localization for planar moving robot in changing environment: A perspective on density of correspondence and depth,Planar moving robot,Robotics,
748,IEEE International Conference on Robotics and Automation,2021,IMU/Vehicle Calibration and Integrated Localization for Autonomous Driving,Vehicle calibration,Vehicle dynamics,
749,IEEE International Conference on Robotics and Automation,2021,Developing of A Rigid-Compliant Finger Joint Exoskeleton Using Topology Optimization Method,Compliant finger joint exoskeleton using topology optimization method,Optimization,
750,IEEE International Conference on Robotics and Automation,2021,"SpringExo, a spring-based exoskeleton for providing knee assistance: Design, Characterization and Feasibility Study",Providing knee assistance,Electronics,
751,IEEE International Conference on Robotics and Automation,2021,Robust Motion Averaging under Maximum Correntropy Criterion,Robust motion averaging,Robotics,
752,IEEE International Conference on Robotics and Automation,2021,Robust Semantic Map Matching Algorithm Based on Probabilistic Registration Model,Robust semantic map matching algorithm based,Algorithm,
753,IEEE International Conference on Robotics and Automation,2021,Accurate and Robust Scale Recovery for Monocular Visual Odometry Based on Plane Geometry,Monocular visual odometry based,Electronics,
754,IEEE International Conference on Robotics and Automation,2021,Viko: An Adaptive Gecko Gripper with Vision-based Tactile Sensor,Based tactile sensor,Electronics,
755,IEEE International Conference on Robotics and Automation,2021,POIS: Policy-Oriented Instance Segmentation for Ambidextrous Robot Picking,Oriented instance segmentation,Robotics,
756,IEEE International Conference on Robotics and Automation,2021,Thrust Enhancement of Wave-driven Unmanned Surface Vehicle by using Asymmetric Foil,Driven unmanned surface vehicle,Vehicle dynamics,
757,IEEE International Conference on Robotics and Automation,2021,Conquering Textureless with RF-referenced Monocular Vision for MAV State Estimation,Referenced monocular vision,Measurements,
758,IEEE International Conference on Robotics and Automation,2021,Control of an Aerial Manipulator Using a Quadrotor with a Replaceable Robotic Arm,Replaceable robotic arm,Robotics,
759,IEEE International Conference on Robotics and Automation,2021,A Real-Time Multi-Task Framework for Guidewire Segmentation and Endpoint Localization in Endovascular Interventions,Time multi,Numerical analysis,
760,IEEE International Conference on Robotics and Automation,2021,Towards Adjoint Sensing and Acting Schemes and Interleaving Task Planning for Robust Robot Plan,Towards adjoint sensing,Robotics,
761,IEEE International Conference on Robotics and Automation,2021,Autonomous Multi-View Navigation via Deep Reinforcement Learning,View navigation via deep reinforcement learning,AI,
762,IEEE International Conference on Robotics and Automation,2021,A Multi-spectral Dataset for Evaluating Motion Estimation Systems,Evaluating motion estimation systems,Robotics,
763,IEEE International Conference on Robotics and Automation,2021,PicoVO: A Lightweight RGB-D Visual Odometry Targeting Resource-Constrained IoT Devices,Visual odometry targeting resource,IOT & VR/AR,
764,IEEE International Conference on Robotics and Automation,2021,3D Surfel Map-Aided Visual Relocalization with Learned Descriptors,Aided visual relocalization,AI,
765,IEEE International Conference on Robotics and Automation,2021,Vision-based Path Following of Snake-like Robots,Based path following,Robotics,
766,IEEE International Conference on Robotics and Automation,2021,Configuration Transformation of the Wheel-Legged Robot Using Inverse Dynamics Control,Legged robot using inverse dynamics control,Robotics,
767,IEEE International Conference on Robotics and Automation,2021,A Passive Hydraulic Auxiliary System Designed for Increasing Legged Robot Payload and Efficiency,Passive hydraulic auxiliary system designed,Robotics,
768,IEEE International Conference on Robotics and Automation,2021,Legged Robot State Estimation in Slippery Environments Using Invariant Extended Kalman Filter with Velocity Update,Slippery environments using invariant extended kalman filter,Robotics,
769,IEEE International Conference on Robotics and Automation,2021,Multi-target Coverage with Connectivity Maintenance using Knowledge-incorporated Policy Framework,Connectivity maintenance using knowledge,Dynamics,
770,IEEE International Conference on Robotics and Automation,2021,SMMR-Explore: SubMap-based Multi-Robot Exploration System with Multi-robot Multi-target Potential Field Exploration Method,Target potential field exploration method,Robotics,
771,IEEE International Conference on Robotics and Automation,2021,Multi-objective Conflict-based Search for Multi-agent Path Finding,Agent path finding,Robotics,
772,IEEE International Conference on Robotics and Automation,2021,Remote-Center-of-Motion Recommendation toward Brain Needle Intervention Using Deep Reinforcement Learning,Motion recommendation toward brain needle intervention using deep reinforcement learning,AI,
773,IEEE International Conference on Robotics and Automation,2021,Autonomous Navigation of an Ultrasound Probe Towards Standard Scan Planes with Deep Reinforcement Learning,Ultrasound probe towards standard scan planes,AI,
774,IEEE International Conference on Robotics and Automation,2021,A Knowledge-Based Fast Motion Planning Method Through Online Environmental Feature Learning,Based fast motion planning method,AI,
775,IEEE International Conference on Robotics and Automation,2021,Modeling and Control of an Untethered Magnetic Gripper,Untethered magnetic gripper,Control,
776,IEEE International Conference on Robotics and Automation,2021,A Flexible Magnetic Field Mapping Model For Calibration of Magnetic Manipulation System,Flexible magnetic field mapping model,Modeling,
777,IEEE International Conference on Robotics and Automation,2021,Dynamic tracking for microrobot with active magnetic sensor array,Active magnetic sensor array,Robotics,
778,IEEE International Conference on Robotics and Automation,2021,Design and Experimental Validation of a Robotic System for Reactor Core Detector Removal,Reactor core detector removal,Robotics,
779,IEEE International Conference on Robotics and Automation,2021,Accurate and Robust Stereo Direct Visual Odometry for Agricultural Environment,Robust stereo direct visual odometry,Electronics,
780,IEEE International Conference on Robotics and Automation,2021,A Cascaded LiDAR-Camera Fusion Network for Road Detection,Camera fusion network,AI,
781,IEEE International Conference on Robotics and Automation,2021,"Design and Analysis of a Novel Lightweight, Versatile Soft-rigid Robot",Versatile soft,Robotics,
782,IEEE International Conference on Robotics and Automation,2021,Kinetostatics for variable cross-section continuum manipulators,Section continuum manipulators,Dynamics,
783,IEEE International Conference on Robotics and Automation,2021,Numerical Simulation of an Untethered Omni-Directional Star-Shaped Swimming Robot,Shaped swimming robot,Robotics,
784,IEEE International Conference on Robotics and Automation,2021,NeuralSim: Augmenting Differentiable Simulators with Neural Networks,Augmenting differentiable simulators,AI,
785,IEEE International Conference on Robotics and Automation,2021,Continuous Transition: Improving Sample Efficiency for Continuous Control Problems via MixUp,Continuous control problems via mixup,Control,
786,IEEE International Conference on Robotics and Automation,2021,Effective Crash Recovery of Robot Software Programs in ROS,Robot software programs,Robotics,
787,IEEE International Conference on Robotics and Automation,2021,Point Set Registration With Semantic Region Association Using Cascaded Expectation Maximization,Semantic region association using cascaded expectation maximization,Dynamics,
788,IEEE International Conference on Robotics and Automation,2021,A Flexible and Efficient Loop Closure Detection Based on Motion Knowledge,Efficient loop closure detection based,Robotics,
789,IEEE International Conference on Robotics and Automation,2021,A Light-Weight Semantic Map for Visual Localization towards Autonomous Driving,Visual localization towards autonomous driving,Dynamics,
790,IEEE International Conference on Robotics and Automation,2021,Visual Semantic Localization based on HD Map for Autonomous Vehicles in Urban Scenarios,Visual semantic localization based,Vehicle dynamics,
791,IEEE International Conference on Robotics and Automation,2021,Hybrid Bird’s-Eye Edge Based Semantic Visual SLAM for Automated Valet Parking,Eye edge based semantic visual slam,Dynamics,
792,IEEE International Conference on Robotics and Automation,2021,Collaborative Visual Inertial SLAM for Multiple Smart Phones,Collaborative visual inertial slam,Smart technologies,
793,IEEE International Conference on Robotics and Automation,2021,MS: A New Exact Algorithm for Multi-agent Simultaneous Multi-goal Sequencing and Path Finding,New exact algorithm,Robotics,
794,IEEE International Conference on Robotics and Automation,2021,Inertial Aided 3D LiDAR SLAM with Hybrid Geometric Primitives in Large-scale Environments,Inertial aided 3d lidar slam,Measurements,
795,IEEE International Conference on Robotics and Automation,2021,Prediction-Based Reachability for Collision Avoidance in Autonomous Driving,Collision avoidance,Electronics,
796,IEEE International Conference on Robotics and Automation,2021,Lane-free Autonomous Intersection Management: A Batch-processing Framework Integrating Reservation-based and Planning-based Methods,Processing framework integrating reservation,Dynamics,
797,IEEE International Conference on Robotics and Automation,2021,Pheromone-Diffusion-based Conscientious Reactive Path Planning for Road Network Persistent Surveillance,Based conscientious reactive path planning,AI,
798,IEEE International Conference on Robotics and Automation,2021,MDANet: Multi-Modal Deep Aggregation Network for Depth Completion,Modal deep aggregation network,AI,
799,IEEE International Conference on Robotics and Automation,2021,GPR: Grasp Pose Refinement Network for Cluttered Scenes,Grasp pose refinement network,AI,
800,IEEE International Conference on Robotics and Automation,2021,Contour Primitive of Interest Extraction Network Based on One-Shot Learning for Object-Agnostic Vision Measurement,Interest extraction network based,AI,
801,IEEE International Conference on Robotics and Automation,2021,Magnetically-Connected Modular Reconfigurable Mini-robotic System with Bilateral Isokinematic Mapping and Fast On-site Assembly towards Minimally Invasive Procedures,Site assembly towards minimally invasive procedures,Robotics,
802,IEEE International Conference on Robotics and Automation,2021,Reinforcement Learning Control of A Novel Magnetic Actuated Flexible-joint Robotic Camera System for Single Incision Laparoscopic Surgery,Single incision laparoscopic surgery,AI,
803,IEEE International Conference on Robotics and Automation,2021,Muscular stimulation based biological actuator from locust’s hindleg,Muscular stimulation based biological actuator,Electronics,
804,IEEE International Conference on Robotics and Automation,2021,An Efficient Parallel Self-assembly Planning Algorithm for Modular Robots in Environments with Obstacles,Efficient parallel self,Robotics,
805,IEEE International Conference on Robotics and Automation,2021,Multi-robot Informative Path Planning using a Leader-Follower Architecture,Robot informative path planning using,Robotics,
806,IEEE International Conference on Robotics and Automation,2021,Tightly-Coupled Perception and Navigation of Heterogeneous Land-Air Robots in Complex Scenarios,Heterogeneous land,Robotics,
807,IEEE International Conference on Robotics and Automation,2021,Proactive Action Visual Residual Reinforcement Learning for Contact-Rich Tasks Using a Torque-Controlled Robot,Proactive action visual residual reinforcement learning,AI,
808,IEEE International Conference on Robotics and Automation,2021,ParametricNet: 6DoF Pose Estimation Network for Parametric Shapes in Stacked Scenarios,6dof pose estimation network,AI,
809,IEEE International Conference on Robotics and Automation,2021,Optimal Online Dispatch for High-Capacity Shared Autonomous Mobility-on-Demand Systems,Capacity shared autonomous mobility,Electronics,
810,IEEE International Conference on Robotics and Automation,2021,An Improved Magnetic Spot Navigation for Replacing the Barcode Navigation in Automated Guided Vehicles,Improved magnetic spot navigation,Vehicle dynamics,
811,IEEE International Conference on Robotics and Automation,2021,ADTrack: Target-Aware Dual Filter Learning for Real-Time Anti-Dark UAV Tracking,Aware dual filter learning,AI,
812,IEEE International Conference on Robotics and Automation,2021,Mutation Sensitive Correlation Filter for Real-Time UAV Tracking with Adaptive Hybrid Label,Mutation sensitive correlation filter,Electronics,
813,IEEE International Conference on Robotics and Automation,2021,Siamese Anchor Proposal Network for High-Speed Aerial Tracking,Siamese anchor proposal network,AI,
814,IEEE International Conference on Robotics and Automation,2021,Modeling Affect-based Intrinsic Rewards for Exploration and Learning,Based intrinsic rewards,AI,
815,IEEE International Conference on Robotics and Automation,2021,A Multi-Level Network for Human Pose Estimation,Human pose estimation,AI,
816,IEEE International Conference on Robotics and Automation,2021,Open-set Intersection Intention Prediction for Autonomous Driving,Set intersection intention prediction,Dynamics,
817,IEEE International Conference on Robotics and Automation,2021,A general elimination strategy for camera motion estimation,General elimination strategy,Robotics,
818,IEEE International Conference on Robotics and Automation,2021,Group Feature Learning and Domain Adversarial Neural Network for aMCI Diagnosis System Based on EEG,Domain adversarial neural network,AI,
819,IEEE International Conference on Robotics and Automation,2021,Line-based Automatic Extrinsic Calibration of LiDAR and Camera,Based automatic extrinsic calibration,Measurements,
820,IEEE International Conference on Robotics and Automation,2021,RIL: Riemannian Incremental Learning of the Inertial Properties of the Robot Body Schema,Robot body schema,AI,
821,IEEE International Conference on Robotics and Automation,2021,Two-stream 2D/3D Residual Networks for Learning Robot Manipulations from Human Demonstration Videos,Learning robot manipulations,AI,
822,IEEE International Conference on Robotics and Automation,2021,Waypoints updating based on Adam and ILC for path learning in physical human-robot interaction,Waypoints updating based,AI,
823,IEEE International Conference on Robotics and Automation,2021,A Graph Attention Spatio-temporal Convolutional Network for 3D Human Pose Estimation in Video,3d human pose estimation,AI,
824,IEEE International Conference on Robotics and Automation,2021,Micro Robotic Manipulation System for the Force Stimulation of Muscle Fiber-like Cell Structure,Micro robotic manipulation system,Robotics,
825,IEEE International Conference on Robotics and Automation,2021,A Versatile Vision-Pheromone-Communication Platform for Swarm Robotics,Versatile vision,Robotics,
826,IEEE International Conference on Robotics and Automation,2021,3D Periodic Magnetic Servoing System for Microrobot Actuation Using Decoupled Asynchronous Repetitive Control Approach,Microrobot actuation using decoupled asynchronous repetitive control approach,Robotics,
827,IEEE International Conference on Robotics and Automation,2021,Efficient Heuristic Generation for Robot Path Planning with Recurrent Generative Model,Robot path planning,Robotics,
828,IEEE International Conference on Robotics and Automation,2021,Scalable Coverage Path Planning of Multi-Robot Teams for Monitoring Non-Convex Areas,Scalable coverage path planning,Robotics,
829,IEEE International Conference on Robotics and Automation,2021,Time and Energy Optimized Trajectory Generation for Multi-Agent Constellation Changes,Energy optimized trajectory generation,Optimization,
830,IEEE International Conference on Robotics and Automation,2021,Towards an Online RRT-based Path Planning Algorithm for Ackermann-steering Vehicles,Based path planning algorithm,Vehicle dynamics,
831,IEEE International Conference on Robotics and Automation,2021,Three-dimensional Positioning of the Micropipette for Intracytoplasmic Sperm Injection,Intracytoplasmic sperm injection,Electronics,
832,IEEE International Conference on Robotics and Automation,2021,Robotic Cardinal Vein Microinjection of Zebrafish Larvae Based on 3D Positioning,Robotic cardinal vein microinjection,Robotics,
833,IEEE International Conference on Robotics and Automation,2021,A Bipolar Myoelectric Sensor-Enabled Human-Machine Interface Based On Spinal Module Activations,Spinal module activations,Electronics,
834,IEEE International Conference on Robotics and Automation,2021,Enhancement for Robustness of Koopman Operator-based Data-driven Mobile Robotic Systems,Driven mobile robotic systems,Robotics,
835,IEEE International Conference on Robotics and Automation,2021,Collision Risk Assessment and Obstacle Avoidance Control for Autonomous Sailing Robots,Obstacle avoidance control,Robotics,
836,IEEE International Conference on Robotics and Automation,2021,MSTC∗:Multi-robot Coverage Path Planning under Physical Constrain,Robot coverage path planning,Vehicle dynamics,
837,IEEE International Conference on Robotics and Automation,2021,Impact Mitigation for Dynamic Legged Robots with Steel Wire Transmission Using Nonlinear Active Compliance Control,Steel wire transmission using nonlinear active compliance control,Robotics,
838,IEEE International Conference on Robotics and Automation,2021,Robust Improvement in 3D Object Landmark Inference for Semantic Mapping,3d object landmark inference,Dynamics,
839,IEEE International Conference on Robotics and Automation,2021,YOLOStereo3D: A Step Back to 2D for Efficient Stereo 3D Detection,Efficient stereo 3d detection,Electronics,
840,IEEE International Conference on Robotics and Automation,2021,Sliding Mode Control of the Semi-active Hover Backpack Based on the Bioinspired Skyhook Damper Model,Bioinspired skyhook damper model,Electronics,
841,IEEE International Conference on Robotics and Automation,2021,Fast Light Show Design Platform for K-12 Children,Fast light show design platform,Dynamics,
842,IEEE International Conference on Robotics and Automation,2021,Autonomous Overtaking in Gran Turismo Sport Using Curriculum Reinforcement Learning,Gran turismo sport using curriculum reinforcement learning,AI,
843,IEEE International Conference on Robotics and Automation,2021,An MR Safe Rotary Encoder Based on Eccentric Sheave and FBG Sensors,Mr safe rotary encoder based,Dynamics,
844,IEEE International Conference on Robotics and Automation,2021,Elastic and Efficient LiDAR Reconstruction for Large-Scale Exploration Tasks,Scale exploration tasks,Measurements,
845,IEEE International Conference on Robotics and Automation,2021,KFS-LIO: Key-Feature Selection for Lightweight Lidar Inertial Odometry,Lightweight lidar inertial odometry,Measurements,
846,IEEE International Conference on Robotics and Automation,2021,CamVox: A Low-cost and Accurate Lidar-assisted Visual SLAM System,Assisted visual slam system,Measurements,
847,IEEE International Conference on Robotics and Automation,2021,PSF-LO: Parameterized Semantic Features Based Lidar Odometry,Parameterized semantic features based lidar odometry,Measurements,
848,IEEE International Conference on Robotics and Automation,2021,Relational Navigation Learning in Continuous Action Space among Crowds,Continuous action space among crowds,AI,
849,IEEE International Conference on Robotics and Automation,2021,Limits of Probabilistic Safety Guarantees when Considering Human Uncertainty,Probabilistic safety guarantees,Uncertainty quantification,
850,IEEE International Conference on Robotics and Automation,2021,Probabilistic Human Motion Prediction via A Bayesian Neural Network,Probabilistic human motion prediction via,AI,
851,IEEE International Conference on Robotics and Automation,2021,Directed Acyclic Graph Neural Network for Human Motion Prediction,Directed acyclic graph neural network,AI,
852,IEEE International Conference on Robotics and Automation,2021,Tracking Partially-Occluded Deformable Objects while Enforcing Geometric Constraints,Occluded deformable objects,Formulation,
853,IEEE International Conference on Robotics and Automation,2021,Online Recommendation-based Convolutional Features for Scale-Aware Visual Tracking,Based convolutional features,Electronics,
854,IEEE International Conference on Robotics and Automation,2021,Exploiting Probabilistic Siamese Visual Tracking with a Conditional Variational Autoencoder,Exploiting probabilistic siamese visual tracking,Uncertainty quantification,
855,IEEE International Conference on Robotics and Automation,2021,Toward intraoperative endomicroscopy with a GPU-accelerated deformable video mosaicking algorithm,Accelerated deformable video mosaicking algorithm,Algorithm,
856,IEEE International Conference on Robotics and Automation,2021,Cutting Depth Compensation Based on Milling Acoustic Signal for Robotic-Assisted Laminectomy,Cutting depth compensation based,Robotics,
857,IEEE International Conference on Robotics and Automation,2021,UMLE: Unsupervised Multi-discriminator Network for Low Light Enhancement,Low light enhancement,AI,
858,IEEE International Conference on Robotics and Automation,2021,Unsupervised Learning of 3D Scene Flow from Monocular Camera,3d scene flow,AI,
859,IEEE International Conference on Robotics and Automation,2021,Deep3DRanker: A Novel Framework for Learning to Rank 3D Models with Self-Attention in Robotic Vision,Rank 3d models,AI,
860,IEEE International Conference on Robotics and Automation,2021,FGR: Frustum-Aware Geometric Reasoning for Weakly Supervised 3D Vehicle Detection,Weakly supervised 3d vehicle detection,AI,
861,IEEE International Conference on Robotics and Automation,2021,"Towards Collision Detection, Localization and Force Estimation for a Soft Cable-driven Robot Manipulator",Towards collision detection,Robotics,
862,IEEE International Conference on Robotics and Automation,2021,Kinematic analysis of a flexible surgical instrument for robot-assisted minimally invasive surgery,Assisted minimally invasive surgery,Robotics,
863,IEEE International Conference on Robotics and Automation,2021,ENCODE: a dEep poiNt Cloud ODometry nEtwork,Deep point cloud odometry network,AI,
864,IEEE International Conference on Robotics and Automation,2021,CodeVIO: Visual-Inertial Odometry with Learned Optimizable Dense Depth,Learned optimizable dense depth,AI,
865,IEEE International Conference on Robotics and Automation,2021,Lifelong Localization in Semi-Dynamic Environment,Lifelong localization,Dynamics,
866,IEEE International Conference on Robotics and Automation,2021,Deep Online Correction for Monocular Visual Odometry,Monocular visual odometry,AI,
867,IEEE International Conference on Robotics and Automation,2021,Direct Sparse Stereo Visual-Inertial Global Odometry,Direct sparse stereo visual,Dynamics,
868,IEEE International Conference on Robotics and Automation,2021,Adversarially-trained Hierarchical Feature Extractor for Vehicle Re-identification,Trained hierarchical feature extractor,System identification,
869,IEEE International Conference on Robotics and Automation,2021,VIC-Net: Voxelization Information Compensation Network for Point Cloud 3D Object Detection,Point cloud 3d object detection,AI,
870,IEEE International Conference on Robotics and Automation,2021,Semantic Reinforced Attention Learning for Visual Place Recognition,Semantic reinforced attention learning,AI,
871,IEEE International Conference on Robotics and Automation,2021,Towards Efficient Multiview Object Detection with Adaptive Action Prediction,Towards efficient multiview object detection,Electronics,
872,IEEE International Conference on Robotics and Automation,2021,Learning a Geometric Representation for Data-Efficient Depth Estimation via Gradient Field and Contrastive Loss,Efficient depth estimation via gradient field,AI,
873,IEEE International Conference on Robotics and Automation,2021,Stereo-augmented Depth Completion from a Single RGB-LiDAR image,Augmented depth completion,Measurements,
874,IEEE International Conference on Robotics and Automation,2021,PENet: Towards Precise and Efficient Image Guided Depth Completion,Efficient image guided depth completion,Dynamics,
875,IEEE International Conference on Robotics and Automation,2021,"Probabilistic 3D Multi-Modal, Multi-Object Tracking for Autonomous Driving",Probabilistic 3d multi,Uncertainty quantification,
876,IEEE International Conference on Robotics and Automation,2021,AVGCN: Trajectory Prediction using Graph Convolutional Networks Guided by Human Attention,Trajectory prediction using graph convolutional networks guided,AI,
877,IEEE International Conference on Robotics and Automation,2021,Attentional-GCNN: Adaptive Pedestrian Trajectory Prediction towards Generic Autonomous Vehicle Use Cases,Adaptive pedestrian trajectory prediction towards generic autonomous vehicle use cases,Vehicle dynamics,
878,IEEE International Conference on Robotics and Automation,2021,Spatial Graph Regularized Multi-kernel Subtask Cross-correlation Tracker,Spatial graph regularized multi,Electronics,
879,IEEE International Conference on Robotics and Automation,2021,A Large-Scale Dataset for Benchmarking Elevator Button Segmentation and Character Recognition,Benchmarking elevator button segmentation,AI,
880,IEEE International Conference on Robotics and Automation,2021,Neighborhood Spatial Aggregation based Efficient Uncertainty Estimation for Point Cloud Semantic Segmentation,Neighborhood spatial aggregation based efficient uncertainty estimation,Measurements,
881,IEEE International Conference on Robotics and Automation,2021,S3Net: 3D LiDAR Sparse Semantic Segmentation Network,3d lidar sparse semantic segmentation network,AI,
882,IEEE International Conference on Robotics and Automation,2021,VID-Fusion: Robust Visual-Inertial-Dynamics Odometry for Accurate External Force Estimation,Accurate external force estimation,Measurements,
883,IEEE International Conference on Robotics and Automation,2021,LIRO: Tightly Coupled Lidar-Inertia-Ranging Odometry,Tightly coupled lidar,Measurements,
884,IEEE International Conference on Robotics and Automation,2021,Verbal Focus-of-Attention System for Learning-from-Observation,Verbal focus,AI,
885,IEEE International Conference on Robotics and Automation,2021,Hybrid Model Control of WalkON Suit for Precise and Robust Gait Assistance of Paraplegics,Robust gait assistance,Control,
886,IEEE International Conference on Robotics and Automation,2021,A Novel Gait Phase Detection Algorithm for Foot Drop Correction through Optimal Hybrid FES-Orthosis Assistance,Novel gait phase detection algorithm,Algorithm,
887,IEEE International Conference on Robotics and Automation,2021,Rapid Pose Label Generation through Sparse Representation of Unknown Objects,Rapid pose label generation,Dynamics,
888,IEEE International Conference on Robotics and Automation,2021,Learning to Predict Repeatability of Interest Points,Predict repeatability,AI,
889,IEEE International Conference on Robotics and Automation,2021,DRACO: Weakly Supervised Dense Reconstruction And Canonicalization of Objects,Weakly supervised dense reconstruction,AI,
890,IEEE International Conference on Robotics and Automation,2021,FastFlowNet: A Lightweight Network for Fast Optical Flow Estimation,Fast optical flow estimation,AI,
891,IEEE International Conference on Robotics and Automation,2021,Joint Representation of Temporal Image Sequences and Object Motion for Video Object Detection,Temporal image sequences,Robotics,
892,IEEE International Conference on Robotics and Automation,2021,Targetless Multiple Camera-LiDAR Extrinsic Calibration using Object Pose Estimation,Lidar extrinsic calibration using object pose estimation,Measurements,
893,IEEE International Conference on Robotics and Automation,2021,Toward a Unified Framework for Point Set Registration,Point set registration,Dynamics,
894,IEEE International Conference on Robotics and Automation,2021,Robot Motion Control with Compressive Feedback,Robot motion control,Robotics,
895,IEEE International Conference on Robotics and Automation,2021,MFPN-6D : Real-time One-stage Pose Estimation of Objects on RGB Images,Stage pose estimation,Measurements,
896,IEEE International Conference on Robotics and Automation,2021,A Novel Tactile Feedback System with On-Line Texture Decoding and Direct-Texture-Feedback,Novel tactile feedback system,Electronics,
